Time sec,Extension in,Strain 1 %,Load lbf,Tensile stress ksi,Cycle Count ,Total Cycle Count ,Repetitions Count ,Segment ID ,Marked Data ,PIP Count ,Tensile extension in,Tensile strain %,Displacement (Strain 1) in,True strain %,Corrected Position in,Tenacity gf/tex,True stress psi
42.254,0.007042318,0.02072207,471.7517,269.5724,0,0,0,3204,0,0,0.000207221,0.02072207,0.000207221,0.02071993,0.007042318,2139.83,269628.2
42.304,0.007048646,0.02076169,472.0779,269.7588,0,0,0,3204,0,0,0.000207617,0.02076169,0.000207617,0.02075953,0.007048646,2141.31,269814.8
42.354,0.007057082,0.02083214,472.4196,269.9541,0,0,0,3204,0,0,0.000208321,0.02083214,0.000208321,0.02082997,0.007057082,2142.86,270010.3
42.404,0.007063409,0.02092351,472.6668,270.0953,0,0,0,3204,0,0,0.000209235,0.02092351,0.000209235,0.02092132,0.007063409,2143.981,270151.8
42.454,0.007071846,0.02088341,473.0297,270.3027,0,0,0,3204,0,0,0.000208834,0.02088341,0.000208834,0.02088123,0.007071846,2145.627,270359.2
42.504,0.007080282,0.02093792,473.4369,270.5354,0,0,0,3204,0,0,0.000209379,0.02093793,0.000209379,0.02093573,0.007080282,2147.474,270592
42.554,0.007088718,0.02093019,473.8343,270.7625,0,0,0,3204,0,0,0.000209302,0.02093019,0.000209302,0.020928,0.007088718,2149.276,270819.1
42.604,0.007097155,0.0209511,474.2654,271.0088,0,0,0,3204,0,0,0.000209511,0.0209511,0.000209511,0.02094891,0.007097155,2151.232,271065.6
42.654,0.0071077,0.02099083,474.7002,271.2572,0,0,0,3204,0,0,0.000209908,0.02099083,0.000209908,0.02098863,0.0071077,2153.204,271314.2
42.704,0.007116137,0.02102673,475.1409,271.5091,0,0,0,3204,0,0,0.000210267,0.02102673,0.000210267,0.02102452,0.007116137,2155.203,271566.2
42.754,0.007126683,0.02112892,475.5997,271.7712,0,0,0,3204,0,0,0.000211289,0.02112892,0.000211289,0.02112669,0.007126683,2157.284,271828.7
42.804,0.007135119,0.02109473,476.0756,272.0432,0,0,0,3204,0,0,0.000210947,0.02109473,0.000210947,0.02109251,0.007135119,2159.443,272100.6
42.854,0.007143556,0.02115295,476.4834,272.2762,0,0,0,3204,0,0,0.00021153,0.02115295,0.00021153,0.02115071,0.007143556,2161.293,272333.8
42.904,0.007151992,0.02122059,476.8305,272.4746,0,0,0,3204,0,0,0.000212206,0.02122059,0.000212206,0.02121833,0.007151992,2162.867,272532.4
42.954,0.007160428,0.0212191,477.1769,272.6725,0,0,0,3204,0,0,0.000212191,0.0212191,0.000212191,0.02121685,0.007160428,2164.438,272730.4
43.004,0.007166756,0.0212331,477.523,272.8703,0,0,0,3204,0,0,0.000212331,0.0212331,0.000212331,0.02123085,0.007166756,2166.008,272928.2
43.054,0.007173083,0.02114984,477.918,273.096,0,0,0,3204,0,0,0.000211498,0.02114984,0.000211498,0.0211476,0.007173083,2167.8,273153.8
43.104,0.00718152,0.02110678,478.2033,273.259,0,0,0,3204,0,0,0.000211068,0.02110678,0.000211068,0.02110455,0.00718152,2169.094,273316.7
43.154,0.007189956,0.02119558,478.5492,273.4567,0,0,0,3204,0,0,0.000211956,0.02119558,0.000211956,0.02119333,0.007189956,2170.663,273514.6
43.204,0.007198392,0.02120222,478.9376,273.6786,0,0,0,3204,0,0,0.000212022,0.02120222,0.000212022,0.02119997,0.007198392,2172.425,273736.6
43.254,0.007206829,0.02119568,479.3711,273.9264,0,0,0,3204,0,0,0.000211957,0.02119568,0.000211957,0.02119343,0.007206829,2174.391,273984.4
43.304,0.007215265,0.02115716,479.8365,274.1923,0,0,0,3204,0,0,0.000211572,0.02115716,0.000211572,0.02115492,0.007215265,2176.502,274250.3
43.354,0.007225811,0.02121461,480.1973,274.3984,0,0,0,3204,0,0,0.000212146,0.02121461,0.000212146,0.02121236,0.007225811,2178.138,274456.7
43.404,0.007234247,0.0213006,480.6363,274.6494,0,0,0,3204,0,0,0.000213006,0.0213006,0.000213006,0.02129833,0.007234247,2180.13,274707.8
43.454,0.007240575,0.02137898,481.0446,274.8826,0,0,0,3204,0,0,0.00021379,0.02137898,0.00021379,0.0213767,0.007240575,2181.982,274941.4
43.504,0.007249011,0.0213072,481.3778,275.073,0,0,0,3204,0,0,0.000213072,0.0213072,0.000213072,0.02130493,0.007249011,2183.493,275131.6
43.554,0.007257447,0.02137191,481.7568,275.2896,0,0,0,3204,0,0,0.000213719,0.02137191,0.000213719,0.02136963,0.007257447,2185.212,275348.4
43.604,0.007263775,0.02143857,482.0349,275.4485,0,0,0,3204,0,0,0.000214386,0.02143857,0.000214386,0.02143627,0.007263775,2186.474,275507.6
43.654,0.007272211,0.0214663,482.4824,275.7043,0,0,0,3204,0,0,0.000214663,0.0214663,0.000214663,0.02146399,0.007272211,2188.504,275763.4
43.704,0.007282757,0.0214109,482.8789,275.9308,0,0,0,3204,0,0,0.000214109,0.0214109,0.000214109,0.02140861,0.007282757,2190.302,275989.9
43.754,0.007291193,0.02142091,483.3413,276.195,0,0,0,3204,0,0,0.000214209,0.02142091,0.000214209,0.02141862,0.007291193,2192.399,276254.2
43.804,0.00729963,0.02147556,483.7171,276.4098,0,0,0,3204,0,0,0.000214756,0.02147556,0.000214756,0.02147325,0.00729963,2194.104,276469.1
43.854,0.007310175,0.02152209,484.1848,276.677,0,0,0,3204,0,0,0.000215221,0.02152209,0.000215221,0.02151977,0.007310175,2196.225,276736.6
43.904,0.007318611,0.02163049,484.6212,276.9264,0,0,0,3204,0,0,0.000216305,0.02163049,0.000216305,0.02162815,0.007318611,2198.205,276986.3
43.954,0.007327048,0.02166182,484.9998,277.1427,0,0,0,3204,0,0,0.000216618,0.02166182,0.000216618,0.02165948,0.007327048,2199.922,277202.8
44.004,0.007335484,0.02163825,485.3992,277.371,0,0,0,3204,0,0,0.000216383,0.02163825,0.000216383,0.02163591,0.007335484,2201.734,277431
44.054,0.007343921,0.02163586,485.7606,277.5775,0,0,0,3204,0,0,0.000216359,0.02163585,0.000216359,0.02163351,0.007343921,2203.373,277637.5
44.104,0.007350248,0.02170065,486.1248,277.7856,0,0,0,3204,0,0,0.000217007,0.02170065,0.000217007,0.0216983,0.007350248,2205.025,277845.9
44.154,0.007358685,0.02170566,486.4477,277.9701,0,0,0,3204,0,0,0.000217057,0.02170566,0.000217057,0.02170331,0.007358685,2206.49,278030.4
44.204,0.007367121,0.0216779,486.7956,278.1689,0,0,0,3204,0,0,0.000216779,0.0216779,0.000216779,0.02167555,0.007367121,2208.068,278229.2
44.254,0.007375558,0.02171224,487.181,278.3891,0,0,0,3204,0,0,0.000217123,0.02171225,0.000217122,0.02170989,0.007375558,2209.816,278449.6
44.304,0.007383994,0.0216958,487.557,278.604,0,0,0,3204,0,0,0.000216958,0.02169579,0.000216958,0.02169344,0.007383994,2211.521,278664.4
44.354,0.00739243,0.02168596,487.9715,278.8408,0,0,0,3204,0,0,0.00021686,0.02168597,0.00021686,0.02168361,0.00739243,2213.401,278901.3
44.404,0.007402976,0.02171859,488.4588,279.1193,0,0,0,3204,0,0,0.000217186,0.02171859,0.000217186,0.02171623,0.007402976,2215.612,279179.9
44.454,0.007411412,0.0217725,488.8518,279.3439,0,0,0,3204,0,0,0.000217725,0.0217725,0.000217725,0.02177013,0.007411412,2217.395,279404.7
44.504,0.00741774,0.02176758,489.2283,279.5591,0,0,0,3204,0,0,0.000217676,0.02176758,0.000217676,0.02176522,0.00741774,2219.103,279619.9
44.554,0.007426176,0.02179061,489.6116,279.778,0,0,0,3204,0,0,0.000217906,0.02179061,0.000217906,0.02178824,0.007426176,2220.841,279839
44.604,0.007434613,0.02175552,489.9676,279.9815,0,0,0,3204,0,0,0.000217555,0.02175552,0.000217555,0.02175315,0.007434613,2222.456,280042.4
44.654,0.007443049,0.02182652,490.3264,280.1865,0,0,0,3204,0,0,0.000218265,0.02182652,0.000218265,0.02182414,0.007443049,2224.083,280247.7
44.704,0.007449377,0.02187182,490.641,280.3663,0,0,0,3204,0,0,0.000218718,0.02187182,0.000218718,0.02186943,0.007449377,2225.51,280427.6
44.754,0.007455704,0.02191478,490.9457,280.5404,0,0,0,3204,0,0,0.000219148,0.02191478,0.000219148,0.02191238,0.007455704,2226.893,280601.9
44.804,0.00746414,0.02185703,491.2778,280.7302,0,0,0,3204,0,0,0.00021857,0.02185703,0.00021857,0.02185464,0.00746414,2228.399,280791.5
44.854,0.007472577,0.02190509,491.6279,280.9302,0,0,0,3204,0,0,0.000219051,0.02190509,0.000219051,0.02190269,0.007472577,2229.987,280991.7
44.904,0.007481014,0.02197452,491.9638,281.1222,0,0,0,3204,0,0,0.000219745,0.02197452,0.000219745,0.02197211,0.007481014,2231.51,281184
44.954,0.00748945,0.02199583,492.4258,281.3862,0,0,0,3204,0,0,0.000219958,0.02199583,0.000219958,0.02199341,0.00748945,2233.606,281448.1
45.004,0.007497886,0.02198549,492.8616,281.6352,0,0,0,3204,0,0,0.000219855,0.02198549,0.000219855,0.02198307,0.007497886,2235.583,281697.1
45.054,0.007508432,0.02200885,493.3322,281.9041,0,0,0,3204,0,0,0.000220089,0.02200885,0.000220089,0.02200643,0.007508432,2237.717,281966.2
45.104,0.007516868,0.02201257,493.7424,282.1385,0,0,0,3204,0,0,0.000220126,0.02201257,0.000220126,0.02201015,0.007516868,2239.578,282200.6
45.154,0.007525305,0.02209023,494.1261,282.3578,0,0,0,3204,0,0,0.000220902,0.02209023,0.000220902,0.02208779,0.007525305,2241.318,282420.1
45.204,0.00753585,0.0221206,494.6319,282.6468,0,0,0,3204,0,0,0.000221206,0.0221206,0.000221206,0.02211816,0.00753585,2243.613,282709.3
45.254,0.007544286,0.02211696,495.0601,282.8915,0,0,0,3204,0,0,0.00022117,0.02211696,0.00022117,0.02211452,0.007544286,2245.555,282954.1
45.304,0.007552723,0.02216184,495.4608,283.1205,0,0,0,3204,0,0,0.000221618,0.02216184,0.000221618,0.02215939,0.007552723,2247.373,283183.2
45.354,0.00755905,0.02214022,495.8053,283.3173,0,0,0,3204,0,0,0.000221402,0.02214022,0.000221402,0.02213777,0.00755905,2248.935,283380.1
45.404,0.007567486,0.02212943,496.1656,283.5232,0,0,0,3204,0,0,0.000221294,0.02212943,0.000221294,0.02212699,0.007567486,2250.57,283585.9
45.454,0.007573814,0.02213826,496.5064,283.718,0,0,0,3204,0,0,0.000221383,0.02213826,0.000221383,0.02213581,0.007573814,2252.115,283780.8
45.504,0.00758225,0.02219166,496.8589,283.9194,0,0,0,3204,0,0,0.000221917,0.02219166,0.000221917,0.0221892,0.00758225,2253.714,283982.4
45.554,0.007590686,0.02221561,497.1807,284.1033,0,0,0,3204,0,0,0.000222156,0.02221561,0.000222156,0.02221314,0.007590686,2255.174,284166.4
45.604,0.007599123,0.02222329,497.5814,284.3322,0,0,0,3204,0,0,0.000222233,0.02222329,0.000222233,0.02222082,0.007599123,2256.991,284395.4
45.654,0.00760756,0.02216635,497.9633,284.5505,0,0,0,3204,0,0,0.000221664,0.02216635,0.000221664,0.02216389,0.00760756,2258.724,284613.5
45.704,0.007615996,0.02220563,498.3465,284.7694,0,0,0,3204,0,0,0.000222056,0.02220563,0.000222056,0.02220316,0.007615996,2260.462,284832.6
45.754,0.007624433,0.02222854,498.8431,285.0532,0,0,0,3204,0,0,0.000222285,0.02222854,0.000222285,0.02222607,0.007624433,2262.715,285116.6
45.804,0.007632869,0.02223369,499.2147,285.2655,0,0,0,3204,0,0,0.000222337,0.02223369,0.000222337,0.02223122,0.007632869,2264.4,285329
45.854,0.007641305,0.02235398,499.5544,285.4597,0,0,0,3204,0,0,0.00022354,0.02235398,0.00022354,0.02235148,0.007641305,2265.941,285523.5
45.904,0.007647633,0.02233087,499.9278,285.673,0,0,0,3204,0,0,0.000223309,0.02233087,0.000223309,0.02232838,0.007647633,2267.635,285736.8
45.954,0.007656069,0.02232844,500.2292,285.8452,0,0,0,3204,0,0,0.000223284,0.02232844,0.000223284,0.02232595,0.007656069,2269.001,285909.1
46.004,0.007664505,0.02234364,500.6191,286.068,0,0,0,3204,0,0,0.000223436,0.02234364,0.000223436,0.02234114,0.007664505,2270.77,286131.9
46.054,0.007672942,0.02229466,500.9887,286.2793,0,0,0,3204,0,0,0.000222947,0.02229466,0.000222947,0.02229218,0.007672942,2272.447,286343.1
46.104,0.007681378,0.02240736,501.338,286.4789,0,0,0,3204,0,0,0.000224074,0.02240736,0.000224074,0.02240485,0.007681378,2274.031,286543
46.154,0.007691924,0.02243489,501.7953,286.7402,0,0,0,3204,0,0,0.000224349,0.02243489,0.000224349,0.02243237,0.007691924,2276.105,286804.5
46.204,0.007700361,0.02250053,502.2278,286.9873,0,0,0,3204,0,0,0.000225005,0.02250053,0.000225005,0.022498,0.007700361,2278.067,287051.9
46.254,0.007708797,0.02247959,502.6462,287.2264,0,0,0,3204,0,0,0.000224796,0.02247959,0.000224796,0.02247707,0.007708797,2279.965,287291
46.304,0.007719343,0.02250205,503.1459,287.5119,0,0,0,3204,0,0,0.000225021,0.02250206,0.000225021,0.02249952,0.007719343,2282.231,287576.6
46.354,0.007727779,0.02258195,503.4636,287.6935,0,0,0,3204,0,0,0.00022582,0.02258195,0.00022582,0.0225794,0.007727779,2283.673,287758.4
46.404,0.007736216,0.02266789,503.9087,287.9478,0,0,0,3204,0,0,0.000226679,0.02266789,0.000226679,0.02266532,0.007736216,2285.692,288013.1
46.454,0.007742543,0.02266762,504.2588,288.1479,0,0,0,3204,0,0,0.000226676,0.02266762,0.000226676,0.02266505,0.007742543,2287.28,288213.2
46.504,0.00775098,0.02263601,504.6195,288.354,0,0,0,3204,0,0,0.00022636,0.02263601,0.00022636,0.02263345,0.00775098,2288.916,288419.3
46.554,0.007757307,0.02260049,504.9585,288.5477,0,0,0,3204,0,0,0.000226005,0.02260049,0.000226005,0.02259794,0.007757307,2290.453,288612.9
46.604,0.007765743,0.02267175,505.2925,288.7386,0,0,0,3204,0,0,0.000226718,0.02267175,0.000226718,0.02266918,0.007765743,2291.968,288804
46.654,0.00777418,0.02267573,505.6363,288.935,0,0,0,3204,0,0,0.000226757,0.02267573,0.000226757,0.02267316,0.00777418,2293.528,289000.5
46.704,0.007782616,0.02265174,506.0467,289.1695,0,0,0,3204,0,0,0.000226517,0.02265174,0.000226517,0.02264917,0.007782616,2295.389,289235
46.754,0.007793161,0.0227378,506.4964,289.4265,0,0,0,3204,0,0,0.000227378,0.0227378,0.000227378,0.02273521,0.007793161,2297.429,289492.3
46.804,0.007801598,0.02276241,506.936,289.6777,0,0,0,3204,0,0,0.000227624,0.02276241,0.000227624,0.02275982,0.007801598,2299.423,289743.7
46.854,0.007812143,0.02271628,507.3687,289.925,0,0,0,3204,0,0,0.000227163,0.02271628,0.000227163,0.0227137,0.007812143,2301.386,289990.8
46.904,0.00781847,0.02278276,507.7435,290.1392,0,0,0,3204,0,0,0.000227828,0.02278276,0.000227828,0.02278016,0.00781847,2303.086,290205.3
46.954,0.007826907,0.02275249,508.1182,290.3533,0,0,0,3204,0,0,0.000227525,0.02275249,0.000227525,0.0227499,0.007826907,2304.786,290419.3
47.004,0.007835344,0.02274264,508.4851,290.5629,0,0,0,3204,0,0,0.000227426,0.02274264,0.000227426,0.02274005,0.007835344,2306.45,290629
47.054,0.007841671,0.02286575,508.932,290.8183,0,0,0,3204,0,0,0.000228658,0.02286575,0.000228658,0.02286313,0.007841671,2308.477,290884.8
47.104,0.007850107,0.0228079,509.1885,290.9649,0,0,0,3204,0,0,0.000228079,0.0228079,0.000228079,0.0228053,0.007850107,2309.64,291031.2
47.154,0.007856435,0.02290287,509.5126,291.1501,0,0,0,3204,0,0,0.000229029,0.02290287,0.000229029,0.02290025,0.007856435,2311.111,291216.8
47.204,0.007862762,0.02279157,509.8147,291.3227,0,0,0,3204,0,0,0.000227916,0.02279157,0.000227916,0.02278897,0.007862762,2312.481,291389.1
47.254,0.007871198,0.02294221,510.186,291.5349,0,0,0,3204,0,0,0.000229422,0.02294222,0.000229422,0.02293958,0.007871198,2314.165,291601.7
47.304,0.007879635,0.02290471,510.5376,291.7358,0,0,0,3204,0,0,0.000229047,0.02290471,0.000229047,0.02290209,0.007879635,2315.76,291802.6
47.354,0.00789018,0.0229222,511.021,292.012,0,0,0,3204,0,0,0.000229222,0.0229222,0.000229222,0.02291957,0.00789018,2317.953,292079
47.404,0.007898617,0.02297632,511.4118,292.2353,0,0,0,3204,0,0,0.000229763,0.02297632,0.000229763,0.02297369,0.007898617,2319.725,292302.4
47.454,0.007907053,0.02298089,511.8694,292.4968,0,0,0,3204,0,0,0.000229809,0.02298089,0.000229809,0.02297825,0.007907053,2321.801,292564
47.504,0.00791549,0.02293524,512.3331,292.7617,0,0,0,3204,0,0,0.000229352,0.02293524,0.000229352,0.02293261,0.00791549,2323.904,292828.9
47.554,0.007926036,0.02295477,512.7538,293.0022,0,0,0,3204,0,0,0.000229548,0.02295477,0.000229548,0.02295213,0.007926036,2325.812,293069.4
47.604,0.007934472,0.02298048,513.1568,293.2325,0,0,0,3204,0,0,0.000229805,0.02298048,0.000229805,0.02297784,0.007934472,2327.64,293299.9
47.654,0.007942908,0.02309381,513.6017,293.4867,0,0,0,3204,0,0,0.000230938,0.02309382,0.000230938,0.02309115,0.007942908,2329.658,293554.5
47.704,0.007951345,0.02315822,513.9955,293.7117,0,0,0,3204,0,0,0.000231582,0.02315822,0.000231582,0.02315554,0.007951345,2331.444,293779.7
47.754,0.007959781,0.02319427,514.3363,293.9065,0,0,0,3204,0,0,0.000231943,0.02319427,0.000231943,0.02319158,0.007959781,2332.99,293974.6
47.804,0.007968218,0.02307042,514.7129,294.1217,0,0,0,3204,0,0,0.000230704,0.02307042,0.000230704,0.02306776,0.007968218,2334.699,294189.5
47.854,0.007974545,0.02314434,515.0567,294.3181,0,0,0,3204,0,0,0.000231443,0.02314434,0.000231443,0.02314166,0.007974545,2336.258,294386.2
47.904,0.007982982,0.02316018,515.4034,294.5162,0,0,0,3204,0,0,0.000231602,0.02316018,0.000231602,0.0231575,0.007982982,2337.831,294584.4
47.954,0.007989309,0.02323901,515.7402,294.7087,0,0,0,3204,0,0,0.00023239,0.02323901,0.00023239,0.02323631,0.007989309,2339.359,294777.2
48.004,0.007997745,0.0231771,516.0956,294.9117,0,0,0,3204,0,0,0.000231771,0.0231771,0.000231771,0.02317441,0.007997745,2340.97,294980.1
48.054,0.008006182,0.02317328,516.4583,295.119,0,0,0,3204,0,0,0.000231733,0.02317328,0.000231733,0.02317059,0.008006182,2342.615,295187.4
48.104,0.008014618,0.02322018,516.8672,295.3527,0,0,0,3204,0,0,0.000232202,0.02322018,0.000232202,0.02321748,0.008014618,2344.47,295421.3
48.154,0.008025164,0.02327463,517.3228,295.613,0,0,0,3204,0,0,0.000232746,0.02327463,0.000232746,0.02327193,0.008025164,2346.537,295681.8
48.204,0.0080336,0.02334088,517.6355,295.7917,0,0,0,3204,0,0,0.000233409,0.02334088,0.000233409,0.02333816,0.0080336,2347.956,295860.8
48.254,0.008039927,0.02329598,518.0825,296.0472,0,0,0,3204,0,0,0.00023296,0.02329598,0.00023296,0.02329326,0.008039927,2349.983,296116.1
48.304,0.008048364,0.02326357,518.4907,296.2804,0,0,0,3204,0,0,0.000232636,0.02326357,0.000232636,0.02326086,0.008048364,2351.834,296349.3
48.354,0.0080568,0.0232678,518.7671,296.4384,0,0,0,3204,0,0,0.000232678,0.0232678,0.000232678,0.02326509,0.0080568,2353.088,296507.3
48.404,0.008065236,0.02339379,519.1106,296.6346,0,0,0,3204,0,0,0.000233938,0.02339379,0.000233938,0.02339105,0.008065236,2354.646,296704
48.454,0.008073673,0.02343669,519.4828,296.8473,0,0,0,3204,0,0,0.000234367,0.02343669,0.000234367,0.02343395,0.008073673,2356.335,296916.9
48.504,0.008082109,0.02341593,519.8989,297.0851,0,0,0,3204,0,0,0.000234159,0.02341593,0.000234159,0.02341319,0.008082109,2358.222,297154.6
48.554,0.008090546,0.02331914,520.3726,297.3558,0,0,0,3204,0,0,0.000233191,0.02331914,0.000233191,0.02331642,0.008090546,2360.371,297425.1
48.604,0.008098982,0.02335605,520.8214,297.6122,0,0,0,3204,0,0,0.000233561,0.02335605,0.000233561,0.02335333,0.008098982,2362.406,297681.8
48.654,0.008109527,0.02345206,521.2177,297.8387,0,0,0,3204,0,0,0.000234521,0.02345206,0.000234521,0.02344931,0.008109527,2364.204,297908.5
48.704,0.008117964,0.0235102,521.6589,298.0908,0,0,0,3204,0,0,0.000235102,0.0235102,0.000235102,0.02350744,0.008117964,2366.205,298160.9
48.754,0.00812851,0.0235578,522.0809,298.3319,0,0,0,3204,0,0,0.000235578,0.0235578,0.000235578,0.02355503,0.00812851,2368.119,298402.2
48.804,0.008134837,0.02362344,522.5043,298.5739,0,0,0,3204,0,0,0.000236234,0.02362344,0.000236234,0.02362065,0.008134837,2370.04,298644.4
48.854,0.008143274,0.02365197,522.8431,298.7675,0,0,0,3204,0,0,0.00023652,0.02365197,0.00023652,0.02364917,0.008143274,2371.577,298838.2
48.904,0.00815171,0.02356511,523.208,298.976,0,0,0,3204,0,0,0.000235651,0.02356511,0.000235651,0.02356233,0.00815171,2373.232,299046.4
48.954,0.008158038,0.02363359,523.494,299.1394,0,0,0,3204,0,0,0.000236336,0.02363359,0.000236336,0.02363079,0.008158038,2374.529,299210.1
49.004,0.008166474,0.02362965,523.8766,299.358,0,0,0,3204,0,0,0.000236297,0.02362965,0.000236297,0.02362686,0.008166474,2376.264,299428.8
49.054,0.008172801,0.02368759,524.243,299.5674,0,0,0,3204,0,0,0.000236876,0.02368759,0.000236876,0.02368479,0.008172801,2377.926,299638.4
49.104,0.008183347,0.02377557,524.5903,299.7659,0,0,0,3204,0,0,0.000237756,0.02377557,0.000237756,0.02377275,0.008183347,2379.501,299837.1
49.154,0.008191783,0.02371561,525.0191,300.0109,0,0,0,3204,0,0,0.000237156,0.02371562,0.000237156,0.0237128,0.008191783,2381.447,300082
49.204,0.008202329,0.02367252,525.5259,300.3005,0,0,0,3204,0,0,0.000236725,0.02367252,0.000236725,0.02366971,0.008202329,2383.746,300371.6
49.254,0.008210766,0.02376402,525.9166,300.5238,0,0,0,3204,0,0,0.00023764,0.02376402,0.00023764,0.0237612,0.008210766,2385.518,300595.2
49.304,0.008219202,0.02383185,526.3621,300.7784,0,0,0,3204,0,0,0.000238319,0.02383185,0.000238319,0.02382901,0.008219202,2387.539,300850
49.354,0.008227639,0.02390293,526.7592,301.0052,0,0,0,3204,0,0,0.000239029,0.02390293,0.000239029,0.02390008,0.008227639,2389.34,301077.2
49.404,0.008233966,0.02389234,527.1172,301.2098,0,0,0,3204,0,0,0.000238923,0.02389234,0.000238923,0.02388948,0.008233966,2390.963,301281.8
49.454,0.008242402,0.02390105,527.4775,301.4157,0,0,0,3204,0,0,0.000239011,0.02390105,0.000239011,0.0238982,0.008242402,2392.598,301487.8
49.504,0.00824873,0.02381278,527.7923,301.5956,0,0,0,3204,0,0,0.000238128,0.02381278,0.000238128,0.02380994,0.00824873,2394.026,301667.4
49.554,0.008257166,0.02384421,528.0933,301.7676,0,0,0,3204,0,0,0.000238442,0.02384421,0.000238442,0.02384137,0.008257166,2395.391,301839.5
49.604,0.008263493,0.02388458,528.4317,301.9609,0,0,0,3204,0,0,0.000238846,0.02388459,0.000238846,0.02388173,0.008263493,2396.926,302033.1
49.654,0.00827193,0.02392492,528.6898,302.1085,0,0,0,3204,0,0,0.000239249,0.02392492,0.000239249,0.02392206,0.00827193,2398.097,302180.8
